发起实例,目标实例,互动次数
hachyderm.io,mastodon.jakewharton.com,1
mastodon.online,mastodon.jakewharton.com,2
pagan.plus,social.dog-s.global,1
kolektiva.social,social.dog-s.global,1
newsmast.community,social.dog-s.global,1
mastodon.social,vault37.xyz,1
petrous.vislae.town,mastodon-1p-u12491.vm.elestio.app,1
mstdn.ca,mastodon-1p-u12491.vm.elestio.app,1
mastodon.social,mastodon-1p-u12491.vm.elestio.app,2
activitypub.garmy.jp,mastodon-1p-u12491.vm.elestio.app,1
status.pointless.one,mastodon-1p-u12491.vm.elestio.app,1
infosec.exchange,mastodon-1p-u12491.vm.elestio.app,1
hackers.town,mastodon-1p-u12491.vm.elestio.app,1
todon.eu,mastodon-1p-u12491.vm.elestio.app,1
weatherishappening.network,mastodon-1p-u12491.vm.elestio.app,1
hachyderm.io,mastodon-1p-u12491.vm.elestio.app,1
mementomori.social,mastodon-1p-u12491.vm.elestio.app,1
mastodon.social,social.advancedsoftware.engineering,1
m.prt.si,m.prt.si,1
newsmast.community,mastodon.ir0k.de,1
bolha.us,social.alquimidia.org,1
mastodon.baazee.social,mastodon.baazee.social,1
shelter.moe,hi.nighten.fr,1
mastodon.nl,social.amsterdam.nl,2
toot.community,social.amsterdam.nl,1
mastodon.social,jbo.social,1
newsmast.community,mastodon.offerman.com,1
hostux.social,mastodon.offerman.com,1
it.21stcentury.day,theatrez.day,1
newsmast.community,social.schleswig-holstein.de,1
newsmast.community,mastodon.vanlife.is,1
climatejustice.social,glitch.braydmedia.de,1
troet.cafe,glitch.braydmedia.de,1
mastodon.social,freude.social,1
dizl.de,social.pincade.com.au,1
mastodon.social,social.pincade.com.au,2
social.pincade.com.au,social.pincade.com.au,1
mas.to,social.pincade.com.au,1
mastodon.social,social.intothecloud.net,2
mas.to,m.fxworks.io,1
mastodon.cc,mastodon.toptechtidbits.com,1
mstdn.social,mastodon.uniteddiversity.coop,1
mastodon.social,mastodon.uniteddiversity.coop,1
masto.ai,mastodon.uniteddiversity.coop,1
m.ai6yr.org,mastodon.uniteddiversity.coop,1
social.sineware.ca,social.sineware.ca,1
mastodon.yshi.org,masto.drydenhouse.org,1
meow.social,bluefox.social,1
mastodon.social,bluefox.social,1
furry.engineer,bluefox.social,1
sfba.social,wzrds.fun,1
mstdn.social,wzrds.fun,1
a.gup.pe,wzrds.fun,2
mastodon.de,joomla.social,2
joomla.social,joomla.social,4
mastodontech.de,joomla.social,4
hessen.social,joomla.social,2
smartcity.social,smartcity.social,1
hachyderm.io,social.goodanser.com,2
catcatnya.com,social.goodanser.com,1
mastodon.social,social.goodanser.com,10
transfem.boywife.top,social.goodanser.com,1
mastodon.moule.world,social.goodanser.com,1
mstdn.jp,social.goodanser.com,1
social.tchncs.de,social.goodanser.com,5
scicomm.xyz,social.goodanser.com,1
squawk.social,social.goodanser.com,1
chasmcity.net,social.goodanser.com,2
dresden.network,social.goodanser.com,1
chaos.social,social.goodanser.com,3
meow.social,social.goodanser.com,1
norden.social,social.goodanser.com,4
mastodon.world,social.goodanser.com,3
mementomori.social,social.goodanser.com,1
beekeeping.ninja,social.goodanser.com,1
mastodon.online,social.goodanser.com,3
mefi.social,social.goodanser.com,1
mas.to,social.goodanser.com,2
recurse.social,social.goodanser.com,1
fosstodon.org,social.goodanser.com,2
social.cologne,social.goodanser.com,1
troet.cafe,social.goodanser.com,9
mendeddrum.org,social.goodanser.com,3
wandering.shop,social.goodanser.com,2
mstdn.social,social.goodanser.com,2
toot.dusepo.co.uk,social.goodanser.com,1
social.vivaldi.net,social.goodanser.com,1
mastodon.scot,social.goodanser.com,2
mastodon.de,social.goodanser.com,1
anticapitalist.party,social.goodanser.com,1
mastodon.art,social.goodanser.com,3
literatur.social,social.goodanser.com,1
social.linux.pizza,social.goodanser.com,1
c.im,social.goodanser.com,2
yourwalls.today,social.goodanser.com,1
mastoart.social,social.goodanser.com,1
mast.ops-bitch.com,social.goodanser.com,1
sunny.garden,social.goodanser.com,4
tenforward.social,social.goodanser.com,1
sociale.network,social.goodanser.com,1
glasgow.social,social.goodanser.com,1
social.haugenh.us,social.goodanser.com,1
metalhead.club,social.goodanser.com,2
fedi.tali.network,social.goodanser.com,1
autistics.life,social.goodanser.com,1
lgbt.io,social.goodanser.com,1
mastodonapp.uk,social.goodanser.com,1
nrw.social,social.goodanser.com,1
gts.u8.is,social.goodanser.com,1
flipping.rocks,social.goodanser.com,2
socel.net,social.goodanser.com,1
social.tulsa.ok.us,social.goodanser.com,1
dragonscave.space,social.goodanser.com,1
gardenstate.social,social.goodanser.com,1
packmates.org,social.goodanser.com,1
tech.lgbt,social.goodanser.com,2
zhub.link,social.goodanser.com,1
mstdn.party,social.goodanser.com,2
social.coop,social.goodanser.com,2
labyrinth.social,social.goodanser.com,2
slime.computer,social.goodanser.com,1
toad.social,social.goodanser.com,1
mstdn.games,social.goodanser.com,1
beige.party,social.goodanser.com,5
vis.social,social.goodanser.com,1
mindly.social,social.goodanser.com,2
federation.network,social.goodanser.com,1
mastodon.nz,social.goodanser.com,1
eigenmagic.net,social.goodanser.com,1
defcon.social,social.goodanser.com,1
turtleisland.social,social.goodanser.com,1
pagan.plus,social.goodanser.com,1
ser.romu.casa,social.goodanser.com,1
mastodon.ie,social.goodanser.com,1
artsio.com,social.goodanser.com,1
ieji.de,social.goodanser.com,1
social.afront.org,social.goodanser.com,1
photog.social,social.goodanser.com,1
spore.social,social.goodanser.com,2
infosec.exchange,social.goodanser.com,2
polyglot.city,social.goodanser.com,1
eliitin-some.fi,social.goodanser.com,1
lxak.net,social.goodanser.com,1
ice.sophari.org,social.goodanser.com,1
qoto.org,social.goodanser.com,1
social.seattle.wa.us,social.goodanser.com,1
mastodon.ml,social.goodanser.com,1
pol.social,social.goodanser.com,1
dice.camp,social.goodanser.com,1
newsmast.community,social.goodanser.com,1
lor.sh,social.goodanser.com,1
iosdev.space,mastodon.kristofferjohansson.com,1
shark.community,social.goblfc.org,1
shitposter.world,social.nathandyer.me,2
hachyderm.io,accioly.social,1
fosstodon.org,accioly.social,1
mastodon.social,accioly.social,2
mastodon.opencloud.lu,social.process-one.net,1
norden.social,eimsbuettel.social,2
mamot.fr,worldtravel.photos,1
sueden.social,worldtravel.photos,1
mastodon.green,worldtravel.photos,1
kotobaphil-mtdn.eu,minmin.hostdon.ne.jp,1
toot.blue,minmin.hostdon.ne.jp,1
chirp.enworld.org,toots.ravenoak.dev,1
mastodon.art,toots.ravenoak.dev,2
mas.to,toots.ravenoak.dev,1
mstdn.ca,toots.ravenoak.dev,1
hachyderm.io,toots.ravenoak.dev,1
mastodon.social,toots.ravenoak.dev,1
blahaj.zone,wikimedia.social,1
mastodon.social,wikimedia.social,1
mastodon.nu,mastodon.nudecri.unicamp.br,1
ursal.zone,mastodon.nudecri.unicamp.br,1
mastodon.social,mastodon.nudecri.unicamp.br,1
newsmast.community,social.sieprawski.pl,1
social.boeckli.net,social.boeckli.net,1
babka.social,social.boeckli.net,1
mastodon.social,social.boeckli.net,1
mastodon.sdf.org,social.boeckli.net,1
mamot.fr,masto.mtcrew.org,3
libranigans.com,social.neonpaws.digital,2
meow.social,social.neonpaws.digital,13
writing.exchange,social.neonpaws.digital,3
historians.social,social.neonpaws.digital,2
stranger.social,social.neonpaws.digital,1
norden.social,social.neonpaws.digital,2
tsukihi.me,social.neonpaws.digital,2
chaos.social,social.neonpaws.digital,6
mast.lat,social.neonpaws.digital,2
mastodon.social,social.neonpaws.digital,24
wobbl.xyz,social.neonpaws.digital,1
framapiaf.org,social.neonpaws.digital,1
mastodon.art,social.neonpaws.digital,4
cubhub.social,social.neonpaws.digital,1
masto.ai,social.neonpaws.digital,2
nrw.social,social.neonpaws.digital,1
mastodon.world,social.neonpaws.digital,2
furry.energy,social.neonpaws.digital,1
darmstadt.social,social.neonpaws.digital,1
mastodon.xyz,social.neonpaws.digital,2
