发起实例,目标实例,互动次数
mastodon.uno,ors.novababilonia.me,1
chaos.social,furs.social,1
bytetower.social,furs.social,1
masto.es,furs.social,1
mastodon.art,furs.social,1
wandering.shop,furs.social,1
kinkyelephant.com,furs.social,1
mastodon.social,furs.social,3
social.mootech.eu,furs.social,1
social.chrisco.me,fosstodon.org,1
nullpointer.org,fosstodon.org,1
schelling.pt,fosstodon.org,1
mi.nakn.jp,fosstodon.org,1
mastodon.well.com,c.im,1
social.mooneyed.de,zirk.us,1
social.crablab.uk,mastodon.me.uk,1
plasmatrap.com,mastodon.me.uk,1
pleroma.envs.net,mastodon.me.uk,1
social.nerdzoom.media,mastodon.me.uk,1
fediscience.org,toot.io,1
mastodon.cloud,toot.io,1
hessen.social,toot.io,1
mathstodon.xyz,mastodon.me.uk,1
denden.world,floofy.tech,1
blimps.xyz,floofy.tech,1
twentyzen.social,chaos.social,1
art.masto.host,mastodon.art,1
friendica.chilemasto.casa,mastodon.art,1
uma.milkey.homes,mstdn.nere9.help,3
pl.kpherox.dev,mstdn.nere9.help,1
social.bitsofsimplicity.com,photog.social,1
wien.rocks,photog.social,1
mstdn.degu.cl,photog.social,1
musicworld.social,photog.social,1
social.servus.at,berlin.social,1
blorbo.social,retro.pizza,1
shakedown.social,abyssdomain.expert,1
social.zvavybir.eu,abyssdomain.expert,1
social.troll.academy,abyssdomain.expert,1
mstdn.ca,abyssdomain.expert,1
merveilles.town,abyssdomain.expert,1
chaos.social,abyssdomain.expert,2
freeradical.zone,mastodon.top,1
cosocial.ca,mastodon.top,1
fandom.ink,sueden.social,1
ytsubscriberbot.hopto.org,muenchen.social,1
mastodon.top,social.samf.me,1
mastodon.ie,patuleia.eu,1
mastodon.libre-entreprise.com,framapiaf.org,1
ethereal.pink,mstdn.nere9.help,1
taruntarun.net,mstdn.nere9.help,1
mk.shrimpia.network,mstdn.nere9.help,1
mstdn.res.ac,mstdn.nere9.help,1
mstdn.chitose.org,mstdn.nere9.help,1
lain.com,pleroma.soykaf.com,1
mastodon.world,col.social,1
puzich.social,mastodon.social,1
left-tusk.com,mstdn.ca,1
mastodon.bida.im,mastodon.nl,1
mastodon.gassner.io,mastodon.nl,1
india.goonj.xyz,mas.to,1
opalstack.social,mas.to,1
mastodon.infinitybeardesigns.com,mas.to,1
qwq.ooo,mas.to,1
tribe.net,mas.to,1
notvery.social,mas.to,1
disobey.net,mas.to,1
mastodon.mallegolhansen.com,mastodon.world,1
cobaltkiss.blue,mastodon.online,1
libera.tokyo,mastodon.online,1
social.twotenlabs.net,mastodon.online,1
datasci.social,respublicae.eu,3
mastodon.scot,respublicae.eu,1
mastodon.me.uk,respublicae.eu,1
mastodon.sdf.org,respublicae.eu,1
bildung.social,respublicae.eu,2
norden.social,respublicae.eu,13
mastodon.green,respublicae.eu,4
det.social,respublicae.eu,2
kosmos.social,troet.cafe,1
lethallava.land,troet.cafe,1
ak.angelstrapped.com,troet.cafe,1
snac.smithies.me.uk,troet.cafe,1
fed.mthie.com,troet.cafe,1
soc.nochn.net,troet.cafe,1
mastodon.bv.linksjugend-solid.de,troet.cafe,1
donphan.social,mastodon.scot,1
imaginair.es,mastodon.scot,1
social.screamingatmyscreen.com,mastodon.scot,1
crumb.lt,mastodon.scot,1
turtleisland.social,vmst.io,1
mastodon.education,norden.social,1
tapbots.social,nrw.social,1
furs.social,beige.party,1
social.linux.pizza,mastodonsweden.se,1
social.larus.se,mastodonsweden.se,1
mastodon.world,mastodonsweden.se,1
nerdculture.de,mastodon.energy,1
body.social,mastodon.energy,1
noc.social,mastodon.energy,1
libranet.de,mastodon.energy,1
c.im,mastodon.energy,1
mastodon.green,mastodon.energy,1
troet.cafe,mastodon.energy,1
akkoma.dogphilosophy.net,mastodon.energy,1
toot.boston,mastodon.energy,1
social.coop,mastodon.energy,1
masto.ai,mastodon.energy,1
digipres.club,mastodon.energy,1
d-64.social,mastodon.energy,1
misskey.life,imastodon.net,1
boothcomputing.social,beige.party,1
speedlines.stctp.zone,beige.party,1
tech.lgbt,mastorol.es,1
gayfr.social,mastorol.es,1
mastodon.uy,mastorol.es,1
sueden.social,pfadi.social,1
plasmatrap.com,pfadi.social,1
raki.club,mastodon.art,1
ani.work,mastodon.art,1
go5.dev,mastodonapp.uk,1
weatherishappening.network,mastodonapp.uk,2
canada.masto.host,mastodonapp.uk,1
journa.host,mastodonapp.uk,1
lemmy.ca,friendica.eskimo.com,1
discuss.systems,masto.es,1
wehavecookies.social,masto.es,1
mst3k.interlinked.me,masto.es,1
morphnet.de,troet.cafe,1
kopiti.am,social.vivaldi.net,1
mitra.taihou.website,eveningzoo.club,2
shirtless.gay,aus.social,1
anonsys.net,dresden.network,1
sharknado.tombies.eu,dresden.network,1
mastodon.social,mastodon.vlaanderen,1
mastodontech.de,mastodon.vlaanderen,1
tkz.one,xscape.club,1
focal.love,mastodon.cesium.pw,2
mstdn.games,bots.krohsnest.com,1
mugicha.club,amami.paradigm-x.tokyo,1
mastodon.sdf.org,mastodon.beer,1
ravenation.club,mastodon.beer,1
infosec.exchange,mastodon.beer,1
fosstodon.org,mastodon.beer,1
mastodon.world,mastodon.beer,1
mstdn.ca,mastodon.beer,1
ohai.social,freeradical.zone,1
nicecrew.digital,amami.paradigm-x.tokyo,1
social.intothecloud.net,social.intothecloud.net,1
hear-me.social,social.intothecloud.net,1
mastodon.online,social.intothecloud.net,1
hachyderm.io,social.intothecloud.net,1
fedi.arkadi.one,social.intothecloud.net,1
mastodon.knight.fyi,social.intothecloud.net,1
otisburg.social,c.im,1
honi.club,mastodon.cardina1.red,1
ludosphere.fr,c.im,1
pont-bl.eu.org,c.im,1
chalk.moe,town.voyager.blue,1
ruby.social,pub.calebhearth.com,2
mastodon.social,pub.calebhearth.com,1
beamship.mpaq.org,mastodonapp.uk,1
uwu.social,wetdry.world,1
ruby.social,wetdry.world,1
signs.codes,wetdry.world,1
localization.cafe,wetdry.world,1
eozygodon.com,wetdry.world,1
gotosocial-dev.svc.0x0a.network,wetdry.world,1
f.cz,sfba.social,1
bunny.social,furry.engineer,1
eientei.org,seal.cafe,1
pixelfed.de,seal.cafe,1
der.cyberterror.ist,chaos.social,1
lesbi.in,dice.camp,1
onlinedo.alcateia.info,bolha.one,1
tomo.airen-no-jikken.icu,girlboss.gaslight.love,1
frankfurt.social,aus.social,1
signs.codes,chaos.social,1
narrativ.es,aus.social,1
fedi.sphericalcow.space,aus.social,1
aelf.ee,aus.social,1
mastodon.energy,aus.social,1
syringa.social,aus.social,1
avery.garden,wetdry.world,2
fedi.freakshit.org,wetdry.world,1
dresden.network,wetdry.world,1
rheinhessen.social,wetdry.world,1
aberrantwinds.bond,wetdry.world,1
spore.social,mastodon.hongkongers.net,1
c18.masto.host,toad.social,1
jasette.facil.services,toad.social,1
toot.works,toad.social,1
mastodon.cc,toad.social,1
mastodon.hccp.org,toad.social,1
social.tchncs.de,toad.social,1
social.jacklinke.com,toad.social,1
pnw.zone,toad.social,1
urusai.social,toad.social,1
econtwitter.net,toad.social,1
infosec.space,toad.social,1
wonkodon.com,toad.social,1
montereybay.social,toad.social,1
masto.nyc,toad.social,1
mastodon.au,toad.social,1
bookstodon.com,toad.social,1
schafweide.eu,toad.social,1
norcal.social,toad.social,1
hcommons.social,toad.social,1
mastodon.well.com,toad.social,1
mastodon.blaede.family,toad.social,1
bbq.snoot.com,mstdn.ca,1
mastonederland.nl,mstdn.ca,1
bolha.one,mstdn.ca,1
eitelh.uber.space,mas.to,1
bluechakra.cloud,mas.to,1
toki.social,mas.to,1
matus.cc,mas.to,1
sunspot.garden,mas.to,1
soc.jra.sh,mas.to,1
social.gfsc.studio,mas.to,1
federated.saagarjha.com,mas.to,1
social.raise-uav.com,mas.to,1
cybervillains.com,mas.to,1
autisticpri.de,mastodon.nl,1
kolektiva.social,wxw.moe,1
frontrange.co,pawoo.net,1
mstdn.moe,pawoo.net,1
universeodon.com,respublicae.eu,4
bonn.social,respublicae.eu,11
pixelfed.de,respublicae.eu,1
toot.community,respublicae.eu,7
mstdn.io,respublicae.eu,2
moppels.bar,respublicae.eu,1
dresden.network,respublicae.eu,3
fnordon.de,respublicae.eu,1
docviper.de,respublicae.eu,1
mastodon.arch-linux.cz,respublicae.eu,9
mastodon.radio,respublicae.eu,1
mastodon.energy,respublicae.eu,1
rheinneckar.social,respublicae.eu,1
infosec.space,respublicae.eu,1
scicomm.xyz,respublicae.eu,1
this.mouse.rocks,respublicae.eu,1
hackers.town,respublicae.eu,1
campduffel.social,mastodon.online,1
quietzero.net,vmst.io,1
pastel-pink.life,vmst.io,1
mostr.pub,bots.krohsnest.com,1
w3c.social,fosstodon.org,1
social.tidusfox9.online,fosstodon.org,1
pug.ninja,fosstodon.org,1
social.dfnt.fr,fosstodon.org,1
social.systemz.pl,fosstodon.org,1
diverge.social,fosstodon.org,1
ublog.tech,fosstodon.org,1
mice.tel,fosstodon.org,1
fedi.sphericalcow.space,fosstodon.org,1
easymode.im,fosstodon.org,1
tty0.social,fosstodon.org,1
fedi.j1nk4l.com,infosec.exchange,1
akkoma.dogphilosophy.net,sfba.social,1
witter.cz,mastodon.gamedev.place,1
worldkey.io,mastodon.gamedev.place,1
shadowland.social,dice.camp,1
gw2.social,dice.camp,1
mstdn.jp,shigusegubu.club,1
warhammer.social,sunny.garden,3
social.naked.cash,yandere.cc,1
sunbeam.city,digipres.club,9
mastodon.africa,digipres.club,4
shrimple.aagaming.me,digipres.club,3
tvwatch.party,digipres.club,1
hulvr.com,digipres.club,3
kitty.social,brain.worm.pink,1
mastodon.nl,digipres.club,1
cloth.social,digipres.club,1
computerfairi.es,digipres.club,1
blahaj.zone,digipres.club,1
dresden.network,digipres.club,1
social.newt.li,digipres.club,1
flausch.social,digipres.club,1
eepy.moe,digipres.club,1
mice.tel,digipres.club,1
fops.cloud,digipres.club,1
simian.rodeo,digipres.club,1
social.illegalpornography.com,digipres.club,1
mastodon.dlitz.net,digipres.club,1
triangletoot.party,digipres.club,1
owo.ff15.eu,digipres.club,1
void.0x0a.de,digipres.club,1
social.mbirth.uk,digipres.club,1
bertha.social,bertha.social,1
NerdJoy.social,fediverse.thefloatinglab.world,1
mastodon.green,fediverse.thefloatinglab.world,1
mastodon.nl,fediverse.thefloatinglab.world,3
mastodon.social,fediverse.thefloatinglab.world,3
mastonederland.nl,fediverse.thefloatinglab.world,1
mstdn.social,fediverse.thefloatinglab.world,1
h4.io,bertha.social,1
ohai.social,bertha.social,1
social.subversida.de,bertha.social,1
pixelfed.scot,techhub.social,1
dobbs.town,spinster.xyz,2
social.violetmillie.me,wetdry.world,1
oldbytes.space,tacobelllabs.net,1
mspsocial.net,tacobelllabs.net,1
gts.amd.im,tacobelllabs.net,1
wandering.shop,tacobelllabs.net,1
mastodon.triggerphra.se,tacobelllabs.net,1
yiff.life,tacobelllabs.net,1
orwell.fun,phpc.social,1
howdee.social,phpc.social,1
dementedandsadbut.social,phpc.social,1
gotosocial-dev.svc.0x0a.network,tacobelllabs.net,1
octodon.social,musicians.today,2
mstdn.plus,mastodon.tucsonsentinel.com,1
glaceon.social,jade.moe,1
mstdn.social,f-ckendehoelle.de,1
norden.social,f-ckendehoelle.de,1
f-ckendehoelle.de,f-ckendehoelle.de,1
mastodon.social,urda.social,2
mstdn.social,urda.social,1
mast.swfindercore.org,urda.social,1
techfieldday.net,sfba.social,1
pleroma.dark-alexandr.net,sfba.social,1
ramen-fsm.eu.org,sfba.social,1
skj.social,sfba.social,1
social.chatty.monster,mastodon.gamedev.place,1
hard.blue,toot.wales,1
shmg.online,toot.wales,1
mcr.wtf,toot.wales,1
social.translunar.academy,mastodon.gamedev.place,1
metalhead.club,pouet.chapril.org,1
soc.kouett.net.eu.org,pouet.chapril.org,1
mastodon.libre-entreprise.com,pouet.chapril.org,1
catnest.net,oldbytes.space,1
social.vivaldi.net,oldbytes.space,1
otisburg.social,oldbytes.space,1
aberrantwinds.bond,oldbytes.space,1
masto.ctms.me,oldbytes.space,1
social.finkhaeuser.de,oldbytes.space,1
tenforward.social,oldbytes.space,2
notacult.social,oldbytes.space,1
mountains.social,muenchen.social,1
noods.fun,kinkyelephant.com,1
mastodon.gamedev.place,shakedown.social,1
mastodon.uno,shakedown.social,1
dotnet.social,awscommunity.social,1
pixelfed.automat.click,sigmoid.social,1
pixelfed.social,sigmoid.social,2
hidden.pics,sigmoid.social,1
social.coop,mefi.social,1
zug.network,rail.chat,2
freiburg.social,rail.chat,1
akk.fedcast.ch,rail.chat,1
norden.social,rail.chat,1
expressional.social,rail.chat,1
pounced-on.me,rail.chat,1
mastodon.social,rail.chat,1
layer8.space,rail.chat,1
chaos.social,rail.chat,1
woof.group,xscape.club,1
mastodon.nl,xscape.club,1
mstdn.social,rssfeed.media,1
gamepad.club,vgn.church,1
essjax.com,universeodon.com,1
vmst.io,nrw.social,1
pgh.social,newsie.social,1
toot.wales,newsie.social,1
a2mi.social,newsie.social,1
hcommons.social,newsie.social,1
econtwitter.net,newsie.social,2
kamu.social,dice.camp,1
mastodon.darkou.fr,mastodon.top,1
lazybear.social,social.lol,1
gayfr.social,wank.social,1
tribe.net,wank.social,2
nsfw.social,wank.social,3
nsfw.lgbt,wank.social,1
pawb.fun,normal.style,1
social.illegalpornography.com,normal.style,2
social.coop,normal.style,1
social.vivaldi.net,normal.style,1
eepy.life,normal.style,1
wandering.shop,normal.style,1
homo.promo,normal.style,1
wrestle.town,normal.style,1
kinky.business,normal.style,1
girlcock.club,normal.style,1
avery.garden,normal.style,1
sakurajima.moe,normal.style,1
pounced-on.me,en.osm.town,1
social.illusory.ink,squawk.social,1
sauropods.win,squawk.social,1
gyatt.cc,squawk.social,1
tech.lgbt,squawk.social,1
dragon.style,squawk.social,2
floofy.tech,squawk.social,2
wetdry.world,squawk.social,1
packmates.org,squawk.social,1
calamity.world,squawk.social,1
mastodon.bayern,social.wildeboer.net,1
mastodon.online,social.wildeboer.net,2
avgeek.social,social.wildeboer.net,1
mstdn.social,social.wildeboer.net,1
toot.berlin,social.wildeboer.net,1
cztwitter.cz,social.wildeboer.net,1
hackers.town,social.wildeboer.net,1
climatejustice.social,social.wildeboer.net,1
mastodon.gurubert.de,social.wildeboer.net,1
metalhead.club,social.wildeboer.net,1
social.dytrych.cloud,social.wildeboer.net,1
troet.cafe,social.wildeboer.net,1
wue.social,social.wildeboer.net,1
drupal.community,social.wildeboer.net,1
kapteinis.lv,social.wildeboer.net,1
ohai.social,social.wildeboer.net,1
texasobserver.social,flipboard.social,1
ruby.social,flipboard.social,3
lincolnite.net,flipboard.social,1
mastodon.publicinterest.town,flipboard.social,1
mefi.social,flipboard.social,1
freeradical.zone,flipboard.social,4
mastodon.sdf.org,flipboard.social,1
zeroes.ca,flipboard.social,1
mastodon.nz,flipboard.social,1
wandering.shop,flipboard.social,1
mountains.social,flipboard.social,1
social.coop,flipboard.social,1
syringa.social,flipboard.social,1
hispagatos.space,flipboard.social,1
glammr.us,flipboard.social,1
archaeo.social,flipboard.social,1
pkutalk.com,flipboard.social,1
social.chinwag.org,flipboard.social,1
akkoma.dogphilosophy.net,flipboard.social,1
eupolicy.social,flipboard.social,1
mastodon.nl,flipboard.social,1
lukyan.eu,a2mi.social,1
mastodon.is-hardly.online,a2mi.social,2
meow.social,a2mi.social,3
cloth.social,a2mi.social,2
masto.asonix.dog,a2mi.social,3
fedi.rib.gay,a2mi.social,1
mindly.social,a2mi.social,1
social.maleo.uk,gaygeek.social,1
mstdn.party,gaygeek.social,1
hellsite.site,gaygeek.social,1
social.vivaldi.net,musician.social,1
fandom.ink,musician.social,1
mastodon.scot,musician.social,1
dragonscave.space,musician.social,1
infosec.exchange,musician.social,1
social.data.coop,musician.social,1
fediscience.org,musician.social,1
mamutovo.cz,mamutovo.cz,4
mas.to,mamutovo.cz,1
mastodon.catgirl.cloud,fedi.transgendershitposting.com,1
woem.men,fedi.transgendershitposting.com,1
tech.lgbt,fedi.transgendershitposting.com,1
blahaj.zone,fedi.transgendershitposting.com,1
digipres.club,fedi.transgendershitposting.com,1
eightpoint.app,fedi.transgendershitposting.com,2
foggyminds.com,fedi.transgendershitposting.com,1
final.town,fedi.transgendershitposting.com,1
labyrinth.zone,fedi.transgendershitposting.com,1
eepy.moe,fedi.transgendershitposting.com,1
urbanists.social,fedi.transgendershitposting.com,1
meinmuenster.land,chaos.social,1
skrt.social,chaos.social,2
cailincat.cloud,chaos.social,2
social.mrjeda.de,chaos.social,1
federatedfandom.net,growers.social,2
pretix.social,chaos.social,1
ma.fellr.net,chaos.social,1
mastodon.ping.de,infosec.exchange,1
ecoevo.social,wetdry.world,1
snac.lowkey.party,wetdry.world,1
the.teabag.ninja,wetdry.world,1
rcsocial.net,wetdry.world,1
valenciapa.ws,wetdry.world,1
p.umbriel.fr,wetdry.world,1
tiggi.es,floofy.tech,1
clacks.link,mastodonapp.uk,1
anarchism.space,mastodonapp.uk,1
lasersword.club,mastodonapp.uk,1
glaceon.social,social.vivaldi.net,1
monads.online,social.vivaldi.net,1
tvwatch.party,social.vivaldi.net,1
dads.cool,social.vivaldi.net,1
social.anoxinon.de,mastodon.nu,1
jkpg.rocks,mastodon.nu,1
autonomous.zone,mastodon.nu,1
zoner.work,final.town,1
hellspawn.gay,final.town,1
labyrinth.zone,final.town,3
akko.elysium.gay,final.town,1
soc.sekundenklebertransportverbot.de,final.town,1
woem.men,final.town,1
cutie.city,final.town,2
kind.social,final.town,2
lethallava.land,final.town,1
mastodon.radio,final.town,1
queerspirituality.social,mastodon.ie,2
genomic.social,newsie.social,1
mastodon.dbatley.com,mastodon.ie,1
convo.casa,mastodon.ie,1
vmst.io,newsie.social,1
queerspirituality.social,newsie.social,1
social.rootaccess.org,newsie.social,1
mastodon.energy,newsie.social,1
comfy.social,fedi.absturztau.be,1
social.vivaldi.net,schleuss.online,1
libranet.de,muenchen.social,1
www.librepunk.club,twoot.site,1
tilde.zone,twoot.site,1
woem.space,twoot.site,1
det.social,23.social,1
mastodon.cloud,23.social,1
best-friends.chat,machikadon.online,1
misskey.omhnc.net,iyasaretai.pw,1
misskey.flowers,iyasaretai.pw,1
mofu.kemo.no,social.mikutter.hachune.net,1
mamot.fr,rss-mstdn.studiofreesia.com,1
mastodon.fedi.bzh,mstdn.social,1
goto.arles.social,mstdn.social,1
happytobehe.re,mstdn.ca,1
body.social,mstdn.ca,2
soc.mod-12.com,mstdn.ca,1
mastodon.cesium.pw,mastodon.nl,1
social.maraval.net,mas.to,1
social.falsetrue.io,mas.to,1
thefolklore.cafe,mastodon.world,1
mastodon.nycmesh.net,mastodon.world,1
nrw.social,respublicae.eu,11
mastodon.uno,respublicae.eu,2
twit.social,respublicae.eu,1
social.aaroncrocco.com,mastodon.online,1
digitaldarkage.cc,mastodon.online,1
social.stealthy.club,infosec.exchange,1
mastodon.starshipchangeling.net,infosec.exchange,1
mastodont.yvees.ovh,infosec.exchange,1
post.ebin.club,lain.com,1
social.io18.top,mastodon.muage.org,1
riin.fr,infosec.exchange,1
coolmathgam.es,infosec.exchange,1
mastodon.spotek.io,infosec.exchange,1
sudomakecake.ddns.net,infosec.exchange,1
forall.social,infosec.exchange,1
tech.lgbt,queer.cool,5
queer.cool,queer.cool,2
social.wxcafe.net,queer.cool,1
woof.group,queer.cool,3
gayfr.social,queer.cool,1
mas.to,queer.cool,1
sfba.social,queer.cool,1
pixelfed.social,queer.cool,1
mstdn.social,queer.cool,1
super-gay.co,queer.cool,1
deletethis.lol,queer.cool,1
mastodon.online,queer.cool,1
social.coukaratcha.fr,mamot.fr,1
fediphilosophy.org,mastodonapp.uk,1
y.cubalibre.social,mastodonapp.uk,1
follow.ethanmarcotte.com,mastodonapp.uk,1
twoot.site,mastodonapp.uk,1
critter.cafe,mastodonapp.uk,1
mastodon.nzoss.nz,mastodonapp.uk,1
fedi.catnip.ee,mastodonapp.uk,1
social.doma.dev,mastodonapp.uk,1
peninsula.industries,mastodonapp.uk,1
beekeeping.ninja,mastodonapp.uk,1
m.fa.gl,mastodonapp.uk,1
mastodon.iriseden.eu,pouet.chapril.org,1
misskey.rilycat.f5.si,mistodon.cloud,1
